F	M	total	prop_M
0.0	349.0	349.0	1.0
24.0	0.0	24.0	0.0
15.0	0.0	15.0	0.0
10.0	0.0	10.0	0.0
36.0	0.0	36.0	0.0
5.0	0.0	5.0	0.0
105.0	0.0	105.0	0.0
0.0	25449.0	25449.0	1.0
0.0	118.0	118.0	1.0
11.0	2374.0	2385.0	0.995387840671
0.0	21.0	21.0	1.0
0.0	117.0	117.0	1.0
0.0	203.0	203.0	1.0
451.0	0.0	451.0	0.0
342.0	0.0	342.0	0.0
34.0	92180.0	92214.0	0.999631292428
32.0	0.0	32.0	0.0
5.0	0.0	5.0	0.0
158.0	0.0	158.0	0.0
19.0	0.0	19.0	0.0
0.0	6.0	6.0	1.0
0.0	500.0	500.0	1.0
0.0	117.0	117.0	1.0
49.0	0.0	49.0	0.0
0.0	121.0	121.0	1.0
105.0	0.0	105.0	0.0
0.0	488.0	488.0	1.0
0.0	1911.0	1911.0	1.0
17.0	0.0	17.0	0.0
6.0	0.0	6.0	0.0
20.0	0.0	20.0	0.0
15.0	4771.0	4786.0	0.996865858755
0.0	1572.0	1572.0	1.0
0.0	40.0	40.0	1.0
0.0	22.0	22.0	1.0
0.0	7.0	7.0	1.0
0.0	47.0	47.0	1.0
0.0	2015.0	2015.0	1.0
64.0	58628.0	58692.0	0.99890956178
0.0	15.0	15.0	1.0
0.0	7.0	7.0	1.0
19.0	0.0	19.0	0.0
5.0	0.0	5.0	0.0
0.0	657.0	657.0	1.0
142.0	0.0	142.0	0.0
10.0	4718.0	4728.0	0.997884940778
5.0	0.0	5.0	0.0
0.0	1082.0	1082.0	1.0
0.0	17.0	17.0	1.0
0.0	72.0	72.0	1.0
0.0	50.0	50.0	1.0
11.0	0.0	11.0	0.0
1033.0	0.0	1033.0	0.0
26019.0	0.0	26019.0	0.0
6051.0	0.0	6051.0	0.0
10.0	0.0	10.0	0.0
0.0	6.0	6.0	1.0
124.0	0.0	124.0	0.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	5767.0	5767.0	1.0
260.0	0.0	260.0	0.0
148.0	0.0	148.0	0.0
0.0	26.0	26.0	1.0
0.0	157.0	157.0	1.0
95.0	13697.0	13792.0	0.993111948956
139.0	0.0	139.0	0.0
37.0	0.0	37.0	0.0
0.0	281.0	281.0	1.0
792.0	5.0	797.0	0.00627352572146
76.0	0.0	76.0	0.0
0.0	1186.0	1186.0	1.0
0.0	7.0	7.0	1.0
25.0	0.0	25.0	0.0
0.0	232.0	232.0	1.0
1611.0	0.0	1611.0	0.0
7355.0	5.0	7360.0	0.000679347826087
0.0	33.0	33.0	1.0
0.0	78.0	78.0	1.0
0.0	5.0	5.0	1.0
0.0	1656.0	1656.0	1.0
0.0	6.0	6.0	1.0
10.0	0.0	10.0	0.0
0.0	149.0	149.0	1.0
0.0	7146.0	7146.0	1.0
0.0	22.0	22.0	1.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
118.0	0.0	118.0	0.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
23.0	0.0	23.0	0.0
0.0	6.0	6.0	1.0
284.0	0.0	284.0	0.0
68.0	0.0	68.0	0.0
1227.0	0.0	1227.0	0.0
36907.0	11.0	36918.0	0.000297957635842
0.0	186.0	186.0	1.0
2662.0	0.0	2662.0	0.0
6.0	0.0	6.0	0.0
0.0	10.0	10.0	1.0
0.0	26.0	26.0	1.0
0.0	5.0	5.0	1.0
20.0	0.0	20.0	0.0
0.0	23.0	23.0	1.0
0.0	37.0	37.0	1.0
0.0	184.0	184.0	1.0
206.0	0.0	206.0	0.0
158.0	0.0	158.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
0.0	32.0	32.0	1.0
0.0	183.0	183.0	1.0
0.0	38.0	38.0	1.0
0.0	11.0	11.0	1.0
0.0	124.0	124.0	1.0
0.0	337.0	337.0	1.0
0.0	116.0	116.0	1.0
0.0	42.0	42.0	1.0
0.0	5.0	5.0	1.0
0.0	10.0	10.0	1.0
10.0	0.0	10.0	0.0
0.0	5.0	5.0	1.0
0.0	49.0	49.0	1.0
34.0	0.0	34.0	0.0
0.0	2292.0	2292.0	1.0
0.0	35.0	35.0	1.0
0.0	10.0	10.0	1.0
0.0	10.0	10.0	1.0
0.0	5.0	5.0	1.0
22.0	0.0	22.0	0.0
283.0	0.0	283.0	0.0
15.0	0.0	15.0	0.0
6.0	0.0	6.0	0.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
10.0	0.0	10.0	0.0
0.0	60.0	60.0	1.0
12109.0	0.0	12109.0	0.0
13655.0	0.0	13655.0	0.0
206009.0	565.0	206574.0	0.0027350973501
5.0	0.0	5.0	0.0
562.0	0.0	562.0	0.0
0.0	6.0	6.0	1.0
0.0	101.0	101.0	1.0
0.0	16.0	16.0	1.0
0.0	40.0	40.0	1.0
0.0	163.0	163.0	1.0
0.0	74.0	74.0	1.0
0.0	7802.0	7802.0	1.0
1703.0	0.0	1703.0	0.0
0.0	3427.0	3427.0	1.0
0.0	1655.0	1655.0	1.0
0.0	5.0	5.0	1.0
96.0	0.0	96.0	0.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
2763.0	5.0	2768.0	0.0018063583815
16.0	10726.0	10742.0	0.998510519456
0.0	17.0	17.0	1.0
5.0	0.0	5.0	0.0
251.0	142662.0	142913.0	0.998243686718
484.0	0.0	484.0	0.0
5.0	55655.0	55660.0	0.999910168883
20.0	0.0	20.0	0.0
5.0	5897.0	5902.0	0.999152829549
102.0	0.0	102.0	0.0
15.0	0.0	15.0	0.0
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
109.0	0.0	109.0	0.0
0.0	23.0	23.0	1.0
0.0	696.0	696.0	1.0
0.0	47.0	47.0	1.0
21.0	161516.0	161537.0	0.999869998824
13675.0	0.0	13675.0	0.0
7.0	0.0	7.0	0.0
5.0	0.0	5.0	0.0
0.0	134.0	134.0	1.0
0.0	946.0	946.0	1.0
2077.0	1401362.0	1403439.0	0.998520063929
0.0	35.0	35.0	1.0
12.0	0.0	12.0	0.0
7.0	0.0	7.0	0.0
0.0	58.0	58.0	1.0
17.0	0.0	17.0	0.0
10.0	0.0	10.0	0.0
0.0	12.0	12.0	1.0
0.0	5.0	5.0	1.0
0.0	1268.0	1268.0	1.0
0.0	4590.0	4590.0	1.0
0.0	267.0	267.0	1.0
0.0	838.0	838.0	1.0
0.0	1934.0	1934.0	1.0
0.0	44.0	44.0	1.0
37.0	0.0	37.0	0.0
0.0	708.0	708.0	1.0
22.0	0.0	22.0	0.0
103.0	0.0	103.0	0.0
18.0	1912.0	1930.0	0.99067357513
68.0	0.0	68.0	0.0
40.0	0.0	40.0	0.0
268.0	0.0	268.0	0.0
67.0	0.0	67.0	0.0
0.0	59.0	59.0	1.0
39.0	0.0	39.0	0.0
56.0	0.0	56.0	0.0
41.0	0.0	41.0	0.0
10.0	0.0	10.0	0.0
17.0	0.0	17.0	0.0
632.0	0.0	632.0	0.0
5.0	0.0	5.0	0.0
18.0	0.0	18.0	0.0
354.0	0.0	354.0	0.0
2377.0	0.0	2377.0	0.0
0.0	41.0	41.0	1.0
0.0	5.0	5.0	1.0
0.0	3635.0	3635.0	1.0
826486.0	353.0	826839.0	0.000426927128498
177.0	0.0	177.0	0.0
22.0	0.0	22.0	0.0
0.0	5.0	5.0	1.0
125.0	0.0	125.0	0.0
70.0	0.0	70.0	0.0
606.0	0.0	606.0	0.0
0.0	18.0	18.0	1.0
44.0	10765.0	10809.0	0.995929318161
118.0	0.0	118.0	0.0
81.0	0.0	81.0	0.0
10.0	0.0	10.0	0.0
35.0	0.0	35.0	0.0
20.0	0.0	20.0	0.0
0.0	52.0	52.0	1.0
0.0	9086.0	9086.0	1.0
0.0	6.0	6.0	1.0
0.0	48064.0	48064.0	1.0
0.0	5.0	5.0	1.0
0.0	123.0	123.0	1.0
0.0	5.0	5.0	1.0
0.0	1969.0	1969.0	1.0
0.0	3505.0	3505.0	1.0
0.0	32.0	32.0	1.0
0.0	1160.0	1160.0	1.0
0.0	50.0	50.0	1.0
0.0	430.0	430.0	1.0
0.0	727.0	727.0	1.0
0.0	5.0	5.0	1.0
0.0	12746.0	12746.0	1.0
0.0	5.0	5.0	1.0
0.0	289.0	289.0	1.0
0.0	25.0	25.0	1.0
0.0	10.0	10.0	1.0
0.0	6.0	6.0	1.0
0.0	1169.0	1169.0	1.0
0.0	7.0	7.0	1.0
552.0	0.0	552.0	0.0
0.0	15.0	15.0	1.0
80.0	0.0	80.0	0.0
0.0	15.0	15.0	1.0
16.0	0.0	16.0	0.0
0.0	5.0	5.0	1.0
21.0	0.0	21.0	0.0
76887.0	16.0	76903.0	0.000208054302173
6.0	0.0	6.0	0.0
0.0	165.0	165.0	1.0
0.0	6.0	6.0	1.0
36.0	0.0	36.0	0.0
285.0	0.0	285.0	0.0
10.0	0.0	10.0	0.0
2525.0	0.0	2525.0	0.0
5.0	0.0	5.0	0.0
220.0	0.0	220.0	0.0
33.0	0.0	33.0	0.0
42463.0	0.0	42463.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
20.0	0.0	20.0	0.0
10.0	0.0	10.0	0.0
4722.0	0.0	4722.0	0.0
6246.0	0.0	6246.0	0.0
76.0	0.0	76.0	0.0
422.0	0.0	422.0	0.0
2491.0	0.0	2491.0	0.0
76.0	0.0	76.0	0.0
10.0	0.0	10.0	0.0
27.0	0.0	27.0	0.0
21.0	0.0	21.0	0.0
266.0	0.0	266.0	0.0
0.0	305.0	305.0	1.0
113.0	0.0	113.0	0.0
2087.0	0.0	2087.0	0.0
574.0	0.0	574.0	0.0
0.0	10.0	10.0	1.0
448112.0	1291.0	449403.0	0.00287270000423
5.0	0.0	5.0	0.0
20.0	0.0	20.0	0.0
15.0	0.0	15.0	0.0
27.0	0.0	27.0	0.0
276.0	0.0	276.0	0.0
91.0	0.0	91.0	0.0
0.0	370.0	370.0	1.0
0.0	49.0	49.0	1.0
5.0	0.0	5.0	0.0
28.0	0.0	28.0	0.0
0.0	303.0	303.0	1.0
2976.0	0.0	2976.0	0.0
62.0	0.0	62.0	0.0
26598.0	0.0	26598.0	0.0
6.0	0.0	6.0	0.0
43.0	0.0	43.0	0.0
54.0	0.0	54.0	0.0
1051603.0	1307.0	1052910.0	0.00124132167042
6.0	0.0	6.0	0.0
0.0	12.0	12.0	1.0
24.0	0.0	24.0	0.0
27.0	0.0	27.0	0.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
108.0	0.0	108.0	0.0
10.0	0.0	10.0	0.0
0.0	12.0	12.0	1.0
0.0	15.0	15.0	1.0
21.0	2068.0	2089.0	0.989947343226
4716.0	0.0	4716.0	0.0
272.0	0.0	272.0	0.0
275.0	0.0	275.0	0.0
13.0	0.0	13.0	0.0
16749.0	0.0	16749.0	0.0
0.0	23.0	23.0	1.0
58.0	0.0	58.0	0.0
11.0	0.0	11.0	0.0
58.0	0.0	58.0	0.0
38.0	0.0	38.0	0.0
167.0	0.0	167.0	0.0
5327.0	0.0	5327.0	0.0
216.0	0.0	216.0	0.0
0.0	19927.0	19927.0	1.0
84.0	552999.0	553083.0	0.999848124061
0.0	1974.0	1974.0	1.0
0.0	1654.0	1654.0	1.0
0.0	15.0	15.0	1.0
5.0	0.0	5.0	0.0
0.0	6.0	6.0	1.0
0.0	1481.0	1481.0	1.0
4363.0	0.0	4363.0	0.0
0.0	5.0	5.0	1.0
0.0	105.0	105.0	1.0
0.0	216.0	216.0	1.0
13.0	308.0	321.0	0.959501557632
0.0	5.0	5.0	1.0
0.0	26664.0	26664.0	1.0
5.0	0.0	5.0	0.0
0.0	151.0	151.0	1.0
0.0	5.0	5.0	1.0
0.0	36.0	36.0	1.0
0.0	11.0	11.0	1.0
0.0	40.0	40.0	1.0
0.0	5.0	5.0	1.0
0.0	22.0	22.0	1.0
0.0	21.0	21.0	1.0
0.0	5.0	5.0	1.0
6.0	0.0	6.0	0.0
0.0	28572.0	28572.0	1.0
0.0	41.0	41.0	1.0
0.0	4512.0	4512.0	1.0
0.0	15.0	15.0	1.0
24.0	0.0	24.0	0.0
66.0	0.0	66.0	0.0
0.0	602.0	602.0	1.0
0.0	11.0	11.0	1.0
0.0	43.0	43.0	1.0
0.0	5.0	5.0	1.0
0.0	319.0	319.0	1.0
0.0	6.0	6.0	1.0
0.0	39.0	39.0	1.0
65.0	0.0	65.0	0.0
403.0	6.0	409.0	0.0146699266504
1764.0	0.0	1764.0	0.0
5.0	0.0	5.0	0.0
0.0	7.0	7.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
1822.0	0.0	1822.0	0.0
25.0	0.0	25.0	0.0
61.0	0.0	61.0	0.0
0.0	78.0	78.0	1.0
0.0	149.0	149.0	1.0
0.0	32.0	32.0	1.0
0.0	45.0	45.0	1.0
0.0	11.0	11.0	1.0
0.0	18.0	18.0	1.0
10.0	0.0	10.0	0.0
5.0	0.0	5.0	0.0
10.0	0.0	10.0	0.0
722.0	0.0	722.0	0.0
0.0	33.0	33.0	1.0
314.0	0.0	314.0	0.0
0.0	11.0	11.0	1.0
0.0	10.0	10.0	1.0
61.0	0.0	61.0	0.0
68.0	0.0	68.0	0.0
0.0	64.0	64.0	1.0
0.0	11.0	11.0	1.0
15.0	110694.0	110709.0	0.99986450966
0.0	28.0	28.0	1.0
0.0	5.0	5.0	1.0
0.0	22.0	22.0	1.0
0.0	96.0	96.0	1.0
0.0	6976.0	6976.0	1.0
0.0	11.0	11.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	256.0	256.0	1.0
0.0	2463.0	2463.0	1.0
14892.0	0.0	14892.0	0.0
234.0	0.0	234.0	0.0
5.0	0.0	5.0	0.0
39.0	0.0	39.0	0.0
26.0	0.0	26.0	0.0
65.0	0.0	65.0	0.0
0.0	13232.0	13232.0	1.0
45.0	0.0	45.0	0.0
0.0	6.0	6.0	1.0
23.0	0.0	23.0	0.0
0.0	12.0	12.0	1.0
0.0	102.0	102.0	1.0
0.0	10.0	10.0	1.0
29.0	0.0	29.0	0.0
0.0	167.0	167.0	1.0
0.0	10.0	10.0	1.0
0.0	6.0	6.0	1.0
0.0	10.0	10.0	1.0
0.0	325.0	325.0	1.0
0.0	11.0	11.0	1.0
0.0	15.0	15.0	1.0
0.0	411.0	411.0	1.0
0.0	719.0	719.0	1.0
0.0	5.0	5.0	1.0
0.0	1002.0	1002.0	1.0
0.0	20.0	20.0	1.0
0.0	199.0	199.0	1.0
0.0	180.0	180.0	1.0
378.0	0.0	378.0	0.0
84.0	0.0	84.0	0.0
357.0	201784.0	202141.0	0.998233906036
0.0	149.0	149.0	1.0
0.0	685.0	685.0	1.0
0.0	106.0	106.0	1.0
0.0	34.0	34.0	1.0
0.0	12.0	12.0	1.0
0.0	121.0	121.0	1.0
0.0	10.0	10.0	1.0
0.0	1412.0	1412.0	1.0
0.0	280.0	280.0	1.0
10.0	0.0	10.0	0.0
0.0	11.0	11.0	1.0
0.0	5.0	5.0	1.0
0.0	45.0	45.0	1.0
35.0	0.0	35.0	0.0
0.0	3786.0	3786.0	1.0
0.0	1277.0	1277.0	1.0
125.0	0.0	125.0	0.0
11.0	0.0	11.0	0.0
0.0	606.0	606.0	1.0
15.0	0.0	15.0	0.0
0.0	71223.0	71223.0	1.0
0.0	72988.0	72988.0	1.0
0.0	172.0	172.0	1.0
0.0	5.0	5.0	1.0
339.0	0.0	339.0	0.0
548.0	0.0	548.0	0.0
429.0	0.0	429.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
252.0	0.0	252.0	0.0
63.0	0.0	63.0	0.0
313.0	0.0	313.0	0.0
59.0	0.0	59.0	0.0
7689.0	330643.0	338332.0	0.977273802064
0.0	242.0	242.0	1.0
0.0	110.0	110.0	1.0
0.0	25.0	25.0	1.0
15.0	1583.0	1598.0	0.990613266583
0.0	277.0	277.0	1.0
0.0	2504.0	2504.0	1.0
0.0	10.0	10.0	1.0
0.0	37.0	37.0	1.0
21.0	0.0	21.0	0.0
849.0	0.0	849.0	0.0
6.0	0.0	6.0	0.0
5.0	0.0	5.0	0.0
851.0	0.0	851.0	0.0
10.0	0.0	10.0	0.0
7.0	0.0	7.0	0.0
0.0	26.0	26.0	1.0
0.0	6.0	6.0	1.0
0.0	5.0	5.0	1.0
0.0	275.0	275.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	1624.0	1624.0	1.0
0.0	180.0	180.0	1.0
0.0	2957.0	2957.0	1.0
228.0	263513.0	263741.0	0.999135515525
67.0	0.0	67.0	0.0
0.0	7.0	7.0	1.0
5.0	6374.0	6379.0	0.999216178084
1477.0	0.0	1477.0	0.0
11.0	0.0	11.0	0.0
121.0	0.0	121.0	0.0
10984.0	0.0	10984.0	0.0
0.0	15.0	15.0	1.0
13903.0	0.0	13903.0	0.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
5.0	1840.0	1845.0	0.9972899729
90.0	0.0	90.0	0.0
77.0	50378.0	50455.0	0.998473887623
20.0	0.0	20.0	0.0
14226.0	0.0	14226.0	0.0
11.0	0.0	11.0	0.0
5.0	0.0	5.0	0.0
1619.0	0.0	1619.0	0.0
10.0	0.0	10.0	0.0
16.0	0.0	16.0	0.0
0.0	88.0	88.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	427.0	427.0	1.0
0.0	32.0	32.0	1.0
2801.0	0.0	2801.0	0.0
0.0	16.0	16.0	1.0
49.0	27780.0	27829.0	0.998239246829
0.0	200.0	200.0	1.0
42.0	0.0	42.0	0.0
0.0	16.0	16.0	1.0
39.0	0.0	39.0	0.0
5.0	0.0	5.0	0.0
21.0	0.0	21.0	0.0
5.0	0.0	5.0	0.0
71.0	0.0	71.0	0.0
7.0	0.0	7.0	0.0
0.0	530.0	530.0	1.0
0.0	70.0	70.0	1.0
0.0	264.0	264.0	1.0
0.0	107.0	107.0	1.0
0.0	6.0	6.0	1.0
0.0	15.0	15.0	1.0
0.0	6.0	6.0	1.0
399.0	0.0	399.0	0.0
562.0	0.0	562.0	0.0
81.0	0.0	81.0	0.0
4986.0	0.0	4986.0	0.0
1366.0	0.0	1366.0	0.0
17.0	0.0	17.0	0.0
36851.0	60.0	36911.0	0.00162553168432
0.0	36.0	36.0	1.0
0.0	11.0	11.0	1.0
0.0	6.0	6.0	1.0
764.0	0.0	764.0	0.0
0.0	252.0	252.0	1.0
0.0	15446.0	15446.0	1.0
763.0	0.0	763.0	0.0
0.0	6.0	6.0	1.0
0.0	330.0	330.0	1.0
0.0	2433.0	2433.0	1.0
30.0	0.0	30.0	0.0
0.0	75.0	75.0	1.0
0.0	12.0	12.0	1.0
0.0	5.0	5.0	1.0
0.0	8227.0	8227.0	1.0
5.0	0.0	5.0	0.0
0.0	44.0	44.0	1.0
7.0	0.0	7.0	0.0
21.0	0.0	21.0	0.0
290.0	0.0	290.0	0.0
0.0	242.0	242.0	1.0
28.0	0.0	28.0	0.0
0.0	1444.0	1444.0	1.0
125.0	135945.0	136070.0	0.999081355185
0.0	555.0	555.0	1.0
0.0	4347.0	4347.0	1.0
0.0	7.0	7.0	1.0
0.0	5.0	5.0	1.0
0.0	20.0	20.0	1.0
17.0	0.0	17.0	0.0
0.0	24.0	24.0	1.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
1590.0	0.0	1590.0	0.0
0.0	58.0	58.0	1.0
0.0	191.0	191.0	1.0
6.0	0.0	6.0	0.0
0.0	5.0	5.0	1.0
0.0	219.0	219.0	1.0
23.0	0.0	23.0	0.0
0.0	4071.0	4071.0	1.0
34.0	0.0	34.0	0.0
211556.0	7.0	211563.0	3.30870709907e-05
5.0	0.0	5.0	0.0
174.0	5.0	179.0	0.0279329608939
114.0	0.0	114.0	0.0
17.0	0.0	17.0	0.0
0.0	5.0	5.0	1.0
0.0	53.0	53.0	1.0
0.0	17922.0	17922.0	1.0
146.0	0.0	146.0	0.0
0.0	42400.0	42400.0	1.0
0.0	2143.0	2143.0	1.0
225917.0	15.0	225932.0	6.63916576669e-05
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
0.0	17.0	17.0	1.0
33.0	0.0	33.0	0.0
0.0	16.0	16.0	1.0
90.0	0.0	90.0	0.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	163.0	163.0	1.0
0.0	244.0	244.0	1.0
0.0	5.0	5.0	1.0
0.0	1668.0	1668.0	1.0
0.0	1417.0	1417.0	1.0
0.0	13.0	13.0	1.0
0.0	5.0	5.0	1.0
0.0	284.0	284.0	1.0
33.0	0.0	33.0	0.0
193.0	96116.0	96309.0	0.9979960336
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
13.0	0.0	13.0	0.0
0.0	54.0	54.0	1.0
0.0	178.0	178.0	1.0
0.0	6.0	6.0	1.0
1725.0	1211244.0	1212969.0	0.998577869674
0.0	5.0	5.0	1.0
0.0	4801.0	4801.0	1.0
6.0	0.0	6.0	0.0
98.0	224777.0	224875.0	0.999564202335
10804.0	0.0	10804.0	0.0
0.0	20.0	20.0	1.0
0.0	86.0	86.0	1.0
0.0	62.0	62.0	1.0
75.0	0.0	75.0	0.0
265.0	0.0	265.0	0.0
8454.0	0.0	8454.0	0.0
0.0	42.0	42.0	1.0
235.0	0.0	235.0	0.0
5.0	0.0	5.0	0.0
0.0	24.0	24.0	1.0
21100.0	0.0	21100.0	0.0
0.0	796.0	796.0	1.0
0.0	14814.0	14814.0	1.0
10.0	0.0	10.0	0.0
0.0	5.0	5.0	1.0
0.0	407.0	407.0	1.0
0.0	5611.0	5611.0	1.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
0.0	64.0	64.0	1.0
0.0	90.0	90.0	1.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
1071.0	17.0	1088.0	0.015625
0.0	6.0	6.0	1.0
0.0	40.0	40.0	1.0
0.0	118.0	118.0	1.0
0.0	19.0	19.0	1.0
0.0	507.0	507.0	1.0
0.0	6.0	6.0	1.0
0.0	13.0	13.0	1.0
0.0	100.0	100.0	1.0
0.0	5.0	5.0	1.0
79.0	0.0	79.0	0.0
85.0	0.0	85.0	0.0
179237.0	20.0	179257.0	0.000111571654106
26.0	0.0	26.0	0.0
264.0	0.0	264.0	0.0
5.0	0.0	5.0	0.0
15.0	0.0	15.0	0.0
10.0	0.0	10.0	0.0
10.0	0.0	10.0	0.0
87.0	0.0	87.0	0.0
0.0	191.0	191.0	1.0
0.0	11.0	11.0	1.0
0.0	384.0	384.0	1.0
0.0	15.0	15.0	1.0
15.0	0.0	15.0	0.0
0.0	7.0	7.0	1.0
434.0	0.0	434.0	0.0
0.0	810.0	810.0	1.0
0.0	217.0	217.0	1.0
6.0	0.0	6.0	0.0
0.0	10.0	10.0	1.0
0.0	11.0	11.0	1.0
263.0	0.0	263.0	0.0
0.0	5.0	5.0	1.0
112.0	0.0	112.0	0.0
28.0	0.0	28.0	0.0
0.0	16.0	16.0	1.0
20.0	0.0	20.0	0.0
7.0	0.0	7.0	0.0
0.0	10.0	10.0	1.0
494.0	0.0	494.0	0.0
0.0	21.0	21.0	1.0
0.0	713.0	713.0	1.0
15.0	0.0	15.0	0.0
16241.0	0.0	16241.0	0.0
252139.0	0.0	252139.0	0.0
0.0	893.0	893.0	1.0
59.0	1245.0	1304.0	0.954754601227
4661.0	0.0	4661.0	0.0
10.0	0.0	10.0	0.0
229.0	0.0	229.0	0.0
53.0	0.0	53.0	0.0
5.0	0.0	5.0	0.0
16.0	0.0	16.0	0.0
18.0	0.0	18.0	0.0
17.0	0.0	17.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
1709.0	0.0	1709.0	0.0
1545.0	0.0	1545.0	0.0
0.0	185.0	185.0	1.0
1578.0	0.0	1578.0	0.0
0.0	5.0	5.0	1.0
0.0	26961.0	26961.0	1.0
93.0	0.0	93.0	0.0
11.0	0.0	11.0	0.0
0.0	6.0	6.0	1.0
10.0	0.0	10.0	0.0
0.0	10.0	10.0	1.0
0.0	5.0	5.0	1.0
0.0	10.0	10.0	1.0
0.0	89.0	89.0	1.0
4912.0	0.0	4912.0	0.0
88.0	0.0	88.0	0.0
0.0	1889.0	1889.0	1.0
0.0	332.0	332.0	1.0
0.0	5.0	5.0	1.0
0.0	49.0	49.0	1.0
5.0	0.0	5.0	0.0
0.0	50.0	50.0	1.0
0.0	20424.0	20424.0	1.0
0.0	94.0	94.0	1.0
1344.0	0.0	1344.0	0.0
15.0	846.0	861.0	0.982578397213
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	1983.0	1983.0	1.0
6.0	0.0	6.0	0.0
286.0	0.0	286.0	0.0
5.0	0.0	5.0	0.0
247949.0	70.0	248019.0	0.000282236441563
2122.0	0.0	2122.0	0.0
13602.0	0.0	13602.0	0.0
1773.0	0.0	1773.0	0.0
0.0	2969.0	2969.0	1.0
5.0	0.0	5.0	0.0
15.0	0.0	15.0	0.0
20.0	0.0	20.0	0.0
5.0	0.0	5.0	0.0
31.0	0.0	31.0	0.0
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
21.0	0.0	21.0	0.0
0.0	5.0	5.0	1.0
110.0	0.0	110.0	0.0
26.0	0.0	26.0	0.0
59127.0	12.0	59139.0	0.000202911784102
49.0	0.0	49.0	0.0
3033.0	0.0	3033.0	0.0
0.0	171.0	171.0	1.0
5.0	0.0	5.0	0.0
232.0	0.0	232.0	0.0
744.0	0.0	744.0	0.0
446.0	0.0	446.0	0.0
39.0	0.0	39.0	0.0
12.0	0.0	12.0	0.0
66.0	0.0	66.0	0.0
177.0	0.0	177.0	0.0
5.0	0.0	5.0	0.0
18.0	0.0	18.0	0.0
5.0	0.0	5.0	0.0
0.0	216.0	216.0	1.0
0.0	5.0	5.0	1.0
77.0	0.0	77.0	0.0
54.0	0.0	54.0	0.0
1279.0	0.0	1279.0	0.0
501.0	0.0	501.0	0.0
47.0	0.0	47.0	0.0
0.0	11.0	11.0	1.0
86.0	0.0	86.0	0.0
16.0	0.0	16.0	0.0
8.0	0.0	8.0	0.0
223.0	0.0	223.0	0.0
66.0	0.0	66.0	0.0
5.0	0.0	5.0	0.0
0.0	734.0	734.0	1.0
0.0	5.0	5.0	1.0
0.0	15.0	15.0	1.0
112.0	88057.0	88169.0	0.998729712257
3947.0	38.0	3985.0	0.00953575909661
0.0	63.0	63.0	1.0
5.0	0.0	5.0	0.0
0.0	145.0	145.0	1.0
5.0	3275.0	3280.0	0.998475609756
24648.0	5.0	24653.0	0.000202815073216
62.0	0.0	62.0	0.0
15.0	0.0	15.0	0.0
3254.0	0.0	3254.0	0.0
15.0	0.0	15.0	0.0
103.0	0.0	103.0	0.0
63.0	0.0	63.0	0.0
0.0	57021.0	57021.0	1.0
0.0	52.0	52.0	1.0
0.0	5.0	5.0	1.0
0.0	31.0	31.0	1.0
0.0	1045.0	1045.0	1.0
0.0	11.0	11.0	1.0
0.0	128.0	128.0	1.0
0.0	29.0	29.0	1.0
1435.0	0.0	1435.0	0.0
5649.0	0.0	5649.0	0.0
67.0	0.0	67.0	0.0
6.0	0.0	6.0	0.0
398.0	0.0	398.0	0.0
6.0	645.0	651.0	0.990783410138
0.0	1098.0	1098.0	1.0
35.0	0.0	35.0	0.0
0.0	42.0	42.0	1.0
0.0	4544.0	4544.0	1.0
